Time,TM.FS8_ATB:FS8_PKT_02310_SCET.Cal,TM.FS8_ATB:FS8_PKT_02310_SCLK.Cal,TM.FS8_ATB:AEP_DELTA_T.Cal,TM.FS8_ATB:AEP_NUMSTEPS.Cal,TM.FS8_ATB:AEP_POSX_ECI.Cal,TM.FS8_ATB:AEP_POSY_ECI.Cal,TM.FS8_ATB:AEP_POSZ_ECI.Cal,TM.FS8_ATB:AEP_VELX_ECI.Cal,TM.FS8_ATB:AEP_VELY_ECI.Cal,TM.FS8_ATB:AEP_VELZ_ECI.Cal,TM.FS8_ATB:AEP_PROPSTATE.Cal,TM.FS8_ATB:AEP_NEWTCNT.Cal,TM.FS8_ATB:AEP_TRUEANOM.Cal,TM.FS8_ATB:AEP_SUN_UX_ECI.Cal,TM.FS8_ATB:AEP_SUN_UY_ECI.Cal,TM.FS8_ATB:AEP_SUN_UZ_ECI.Cal,TM.FS8_ATB:AEP_VEL_UX_ECI.Cal,TM.FS8_ATB:AEP_VEL_UY_ECI.Cal,TM.FS8_ATB:AEP_VEL_UZ_ECI.Cal,TM.FS8_ATB:AEP_ORBN_UX_ECI.Cal,TM.FS8_ATB:AEP_ORBN_UY_ECI.Cal,TM.FS8_ATB:AEP_ORBN_UZ_ECI.Cal,TM.FS8_ATB:AEP_POSMAG.Cal,TM.FS8_ATB:AEP_ORBRATE.Cal,TM.FS8_ATB:AEP_LIMBANG.Cal,TM.FS8_ATB:AEP_ECLPANG.Cal,TM.FS8_ATB:AEP_INECLIPSE.Cal,TM.FS8_ATB:AEP_ECFTIME.Cal,TM.FS8_ATB:AEP_ECI2ECFANG.Cal,TM.FS8_ATB:AEP_ECI2ECFQ0.Cal,TM.FS8_ATB:AEP_ECI2ECFQ1.Cal,TM.FS8_ATB:AEP_ECI2ECFQ2.Cal,TM.FS8_ATB:AEP_ECI2ECFQ3.Cal,TM.FS8_ATB:AEP_POSX_ECF.Cal,TM.FS8_ATB:AEP_POSY_ECF.Cal,TM.FS8_ATB:AEP_POSZ_ECF.Cal,TM.FS8_ATB:AEP_VELX_ECF.Cal,TM.FS8_ATB:AEP_VELY_ECF.Cal,TM.FS8_ATB:AEP_VELZ_ECF.Cal,TM.FS8_ATB:AEP_ASCNODE.Cal,TM.FS8_ATB:AEP_ORBALT.Cal,TM.FS8_ATB:AEP_BADEPH_CUR.Cal,TM.FS8_ATB:AEP_BADEPH_CUM.Cal,TM.FS8_ATB:AEP_BADEPH_MAX.Cal,TM.FS8_ATB:AEP_STALE_CUR.Cal,TM.FS8_ATB:AEP_STALE_CUM.Cal,TM.FS8_ATB:AEP_STALE_MAX.Cal,TM.FS8_ATB:AEP_ORBN_MAGFRAC.Cal,TM.FS8_ATB:AEP_ORBN_ANGDIFF.Cal
2020/07/09 13:55:16.035,2020-07-09 13:55:08.154,1594302908.154,      0.100000,1,1421413.294684,-6520756.490496, 840015.525420,   6071.228058,   1887.176479,   4342.280871,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.788560,      0.245115,      0.563996,     -0.577352,     -0.020704,      0.816233,6726537.522797,      0.001145,      1.247537,      0.527360,TRUE,277739595.294000,  20253.092972,      0.000000,      0.000000,     -0.929614,     -0.368535,-5503266.874934,3775544.287372, 840015.525420,  -2853.670429,  -5133.194703,   4342.280871,1594302717.855000, 348400.522797,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:19.741,2020-07-09 13:55:20.155,1594302920.156,      0.100000,1,1494137.573177,-6497493.391742, 892046.029245,   6048.284326,   1989.622719,   4328.610333,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.785576,      0.258420,      0.562218,     -0.577349,     -0.020703,      0.816235,6726485.975723,      0.001145,      1.247560,      0.532577,TRUE,277739607.295000,  20253.093848,      0.000000,      0.000000,     -0.929775,     -0.368128,-5537049.188790,3713617.339500, 892046.029245,  -2776.173397,  -5186.964218,   4328.610333,1594302717.855000, 348348.975723,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:23.721,2020-07-09 13:55:24.156,1594302924.156,      0.100000,1,1518317.969994,-6489465.748009, 909353.185070,   6040.381959,   2023.690515,   4323.870916,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.784549,      0.262845,      0.561601,     -0.577348,     -0.020703,      0.816236,6726468.491548,      0.001145,      1.247568,      0.534377,TRUE,277739611.295500,  20253.094139,      0.000000,      0.000000,     -0.929829,     -0.367993,-5548103.420645,3692831.378010, 909353.185070,  -2750.243863,  -5204.702091,   4323.870916,1594302717.855000, 348331.491548,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:27.791,2020-07-09 13:55:28.156,1594302928.156,      0.090500,1,1542466.499704,-6481301.900592, 926641.198743,   6032.352792,   2057.715930,   4319.040469,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.783504,      0.267264,      0.560973,     -0.577347,     -0.020703,      0.816237,6726450.857662,      0.001145,      1.247575,      0.536207,TRUE,277739615.296000,  20253.094431,      0.000000,      0.000000,     -0.929882,     -0.367857,-5559053.826730,3671974.643273, 926641.198743,  -2724.267082,  -5222.346362,   4319.040469,1594302717.855000, 348313.857662,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:31.731,2020-07-09 13:55:32.156,1594302932.156,      0.100000,1,1566579.643500,-6473003.066244, 943907.549397,   6024.198020,   2091.694003,   4314.119715,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.782444,      0.271677,      0.560333,     -0.577345,     -0.020702,      0.816237,6726433.076813,      0.001145,      1.247583,      0.538066,TRUE,277739619.296000,  20253.094723,      0.000000,      0.000000,     -0.929936,     -0.367721,-5569898.869996,3651050.130174, 943907.549397,  -2698.246798,  -5239.894502,   4314.119715,1594302717.855000, 348296.076813,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:35.731,2020-07-09 13:55:36.157,1594302936.157,      0.100000,1,1590662.924467,-6464567.343720, 961156.190822,   6015.915776,   2125.632517,   4309.107527,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.781367,      0.276084,      0.559681,     -0.577344,     -0.020702,      0.816238,6726415.145077,      0.001145,      1.247591,      0.539954,TRUE,277739623.296500,  20253.095014,      0.000000,      0.000000,     -0.929990,     -0.367586,-5580641.076072,3630052.983199, 961156.190822,  -2672.176996,  -5257.350559,   4309.107527,1594302717.855000, 348278.145077,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:39.741,2020-07-09 13:55:40.157,1594302940.158,      0.100000,1,1614712.818216,-6455995.939503, 978384.598462,   6007.507244,   2159.526504,   4304.004619,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.780274,      0.280486,      0.559017,     -0.577343,     -0.020701,      0.816239,6726397.065197,      0.001145,      1.247599,      0.541872,TRUE,277739627.297000,  20253.095306,      0.000000,      0.000000,     -0.930043,     -0.367450,-5591278.897537,3608986.193677, 978384.598462,  -2646.061416,  -5274.711991,   4304.004619,1594302717.855000, 348260.065197,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:43.722,2020-07-09 13:55:44.157,1594302944.158,      0.100000,1,1638725.822052,-6447290.129246, 995590.261384,   5998.973675,   2193.371027,   4298.811753,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.779164,      0.284881,      0.558342,     -0.577342,     -0.020701,      0.816240,6726378.839992,      0.001145,      1.247607,      0.543818,TRUE,277739631.297000,  20253.095598,      0.000000,      0.000000,     -0.930097,     -0.367314,-5601810.843030,3587852.785365, 995590.261384,  -2619.903822,  -5291.976311,   4298.811753,1594302717.855000, 348241.839992,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:47.731,2020-07-09 13:55:48.158,1594302948.158,      0.091000,1,1662707.434690,-6438447.919029,1012777.118453,   5990.313115,   2227.173835,   4293.527740,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.778038,      0.289271,      0.557655,     -0.577340,     -0.020700,      0.816241,6726360.465444,      0.001145,      1.247615,      0.545792,TRUE,277739635.297500,  20253.095889,      0.000000,      0.000000,     -0.930150,     -0.367179,-5612239.365163,3566647.855836,1012777.118453,  -2593.698166,  -5309.147498,   4293.527740,1594302717.855000, 348223.465444,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:51.502,2020-07-09 13:55:52.158,1594302952.158,      0.085000,1,1686654.149160,-6429470.573776,1029942.655983,   5981.526803,   2260.929983,   4288.153334,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.776896,      0.293655,      0.556956,     -0.577339,     -0.020700,      0.816242,6726341.944366,      0.001145,      1.247624,      0.547794,TRUE,277739639.298000,  20253.096181,      0.000000,      0.000000,     -0.930204,     -0.367043,-5622562.962790,3545374.424146,1029942.655983,  -2567.448208,  -5326.223055,   4288.153334,1594302717.855000, 348204.944366,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:55.721,2020-07-09 13:55:56.158,1594302956.158,      0.100000,1,1710562.476669,-6420359.428798,1047084.371392,   5972.616045,   2294.634554,   4282.689337,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.775737,      0.298032,      0.556245,     -0.577338,     -0.020699,      0.816243,6726323.279650,      0.001145,      1.247632,      0.549824,TRUE,277739643.298000,  20253.096473,      0.000000,      0.000000,     -0.930257,     -0.366907,-5632780.189182,3524035.544926,1047084.371392,  -2541.157728,  -5343.200534,   4282.689337,1594302717.855000, 348186.279650,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:55:59.542,2020-07-09 13:56:00.159,1594302960.160,      0.100000,1,1734437.891957,-6411112.397370,1064206.188901,   5963.578799,   2328.295263,   4277.134497,GPS_PROP,3,      3.224148,     -0.305828,      0.873529,      0.378704,      0.774562,      0.302404,      0.555523,     -0.577337,     -0.020699,      0.816244,6726304.467185,      0.001145,      1.247640,      0.551882,TRUE,277739647.298500,  20253.096765,      0.000000,      0.000000,     -0.930311,     -0.366772,-5642893.424195,3502626.268381,1064206.188901,  -2514.820649,  -5360.083848,   4277.134497,1594302717.855000, 348167.467185,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:03.713,2020-07-09 13:56:04.159,1594302964.160,      0.100000,1,1758276.903268,-6401730.803622,1081305.604114,   5954.416363,   2361.907188,   4271.489608,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.773371,      0.306769,      0.554789,     -0.577335,     -0.020698,      0.816245,6726285.509855,      0.001145,      1.247649,      0.553966,TRUE,277739651.299000,  20253.097056,      0.000000,      0.000000,     -0.930364,     -0.366636,-5652901.211906,3481149.643297,1081305.604114,  -2488.440749,  -5376.870540,   4271.489608,1594302717.855000, 348148.509855,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:07.722,2020-07-09 13:56:08.159,1594302968.160,      0.100000,1,1782076.037806,-6392216.041773,1098380.124304,   5945.130094,   2395.465431,   4265.755512,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.772163,      0.311127,      0.554043,     -0.577334,     -0.020698,      0.816246,6726266.410624,      0.001145,      1.247657,      0.556077,TRUE,277739655.299000,  20253.097348,      0.000000,      0.000000,     -0.930418,     -0.366500,-5662802.151087,3459608.753438,1098380.124304,  -2462.021828,  -5393.558204,   4265.755512,1594302717.855000, 348129.410624,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:11.842,2020-07-09 13:56:12.160,1594302972.160,      0.100000,1,1805840.745300,-6382565.932686,1115433.658304,   5935.717867,   2428.977675,   4259.930894,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.770939,      0.315479,      0.553286,     -0.577332,     -0.020697,      0.816247,6726247.165289,      0.001145,      1.247666,      0.558215,TRUE,277739659.299500,  20253.097640,      0.000000,      0.000000,     -0.930471,     -0.366365,-5672598.548465,3437998.602446,1115433.658304,  -2435.557778,  -5410.150686,   4259.930894,1594302717.855000, 348110.165289,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:15.732,2020-07-09 13:56:16.160,1594302976.160,      0.100000,1,1829567.551280,-6372781.858859,1132463.712498,   5926.181032,   2462.439021,   4254.016589,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.769700,      0.319825,      0.552517,     -0.577331,     -0.020697,      0.816248,6726227.776802,      0.001145,      1.247674,      0.560379,TRUE,277739663.300000,  20253.097931,      0.000000,      0.000000,     -0.930525,     -0.366229,-5682288.994141,3416322.267054,1132463.712498,  -2409.052393,  -5426.645572,   4254.016589,1594302717.855000, 348090.776802,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:19.723,2020-07-09 13:56:20.160,1594302980.160,      0.100000,1,1853252.996777,-6362865.274326,1149467.802455,   5916.521004,   2495.844589,   4248.013477,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.768444,      0.324163,      0.551736,     -0.577330,     -0.020696,      0.816249,6726208.248201,      0.001145,      1.247683,      0.562569,TRUE,277739667.300000,  20253.098223,      0.000000,      0.000000,     -0.930578,     -0.366093,-5691872.131446,3394582.862230,1149467.802455,  -2382.509494,  -5443.040494,   4248.013477,1594302717.855000, 348071.248201,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:23.733,2020-07-09 13:56:24.161,1594302984.161,      0.100000,1,1876902.506896,-6352813.907364,1166449.821898,   5906.735569,   2529.202030,   4241.920182,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.767171,      0.328495,      0.550944,     -0.577328,     -0.020695,      0.816250,6726188.575188,      0.001145,      1.247692,      0.564784,TRUE,277739671.300500,  20253.098515,      0.000000,      0.000000,     -0.930632,     -0.365957,-5701350.194206,3372775.344581,1166449.821898,  -2355.922943,  -5459.339232,   4241.920182,1594302717.855000, 348051.575188,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:27.512,2020-07-09 13:56:28.161,1594302988.162,      0.085000,1,1900512.622283,-6342629.199755,1183407.286433,   5896.826134,   2562.506463,   4235.737579,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.765883,      0.332820,      0.550140,     -0.577327,     -0.020695,      0.816251,6726168.760790,      0.001145,      1.247701,      0.567025,TRUE,277739675.301000,  20253.098807,      0.000000,      0.000000,     -0.930685,     -0.365822,-5710721.817614,3350902.820863,1183407.286433,  -2329.296553,  -5475.539413,   4235.737579,1594302717.855000, 348031.760790,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:31.733,2020-07-09 13:56:32.161,1594302992.162,      0.100000,1,1924079.904105,-6332312.662738,1200337.724457,   5886.794167,   2595.753038,   4229.466585,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.764579,      0.337137,      0.549325,     -0.577325,     -0.020694,      0.816252,6726148.808108,      0.001145,      1.247709,      0.569290,TRUE,277739679.301000,  20253.099098,      0.000000,      0.000000,     -0.930738,     -0.365686,-5719985.692068,3328968.431600,1200337.724457,  -2302.634159,  -5491.638714,   4229.466585,1594302717.855000, 348011.808108,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:35.733,2020-07-09 13:56:36.162,1594302996.162,      0.097500,1,1947609.748988,-6321861.933596,1217245.011810,   5876.637370,   2628.949366,   4223.105765,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.763258,      0.341448,      0.548498,     -0.577324,     -0.020693,      0.816253,6726128.712758,      0.001145,      1.247718,      0.571580,TRUE,277739683.301500,  20253.099390,      0.000000,      0.000000,     -0.930792,     -0.365550,-5729143.976995,3306967.089747,1217245.011810,  -2275.929594,  -5507.640845,   4223.105765,1594302717.855000, 347991.712758,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:39.724,2020-07-09 13:56:40.162,1594303000.162,      0.100000,1,1971098.714762,-6311278.512534,1234126.674810,   5866.357203,   2662.090590,   4216.656031,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.761922,      0.345752,      0.547659,     -0.577322,     -0.020693,      0.816254,6726108.477834,      0.001145,      1.247727,      0.573895,TRUE,277739687.302000,  20253.099682,      0.000000,      0.000000,     -0.930845,     -0.365414,-5738195.353460,3284901.930293,1234126.674810,  -2249.186692,  -5523.543474,   4216.656031,1594302717.855000, 347971.477834,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:43.524,2020-07-09 13:56:44.162,1594303004.162,      0.085000,1,1994543.380550,-6300563.968876,1250980.253118,   5855.955188,   2695.171883,   4210.118342,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.760570,      0.350048,      0.546809,     -0.577321,     -0.020692,      0.816255,6726088.106506,      0.001145,      1.247736,      0.576234,TRUE,277739691.302000,  20253.099973,      0.000000,      0.000000,     -0.930898,     -0.365279,-5747138.557974,3262776.121378,1250980.253118,  -2222.409300,  -5539.344322,   4210.118342,1594302717.855000, 347951.106506,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:47.782,2020-07-09 13:56:48.163,1594303008.163,      0.100000,1,2017949.114896,-6289715.848774,1267809.604977,   5845.428944,   2728.200820,   4203.491199,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.759201,      0.354337,      0.545947,     -0.577319,     -0.020691,      0.816257,6726067.594301,      0.001145,      1.247746,      0.578596,TRUE,277739695.302500,  20253.100265,      0.000000,      0.000000,     -0.930951,     -0.365143,-5755975.675815,3240584.531849,1267809.604977,  -2195.591229,  -5555.047030,   4203.491199,1594302717.855000, 347930.594301,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:51.733,2020-07-09 13:56:52.163,1594303012.164,      0.100000,1,2041312.493465,-6278735.710576,1284612.267879,   5834.779983,   2761.172567,   4196.775554,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.757817,      0.358619,      0.545074,     -0.577317,     -0.020691,      0.816258,6726046.944381,      0.001145,      1.247755,      0.580982,TRUE,277739699.303000,  20253.100557,      0.000000,      0.000000,     -0.931005,     -0.365007,-5764705.434118,3218330.324420,1284612.267879,  -2168.736324,  -5570.649309,   4196.775554,1594302717.855000, 347909.944381,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:55.743,2020-07-09 13:56:56.163,1594303016.164,      0.100000,1,2064630.113980,-6267625.181393,1301385.793219,   5824.009883,   2794.082322,   4189.972405,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.756417,      0.362893,      0.544190,     -0.577316,     -0.020690,      0.816259,6726026.159983,      0.001145,      1.247764,      0.583391,TRUE,277739703.303000,  20253.100849,      0.000000,      0.000000,     -0.931058,     -0.364871,-5773326.615699,3196016.694331,1301385.793219,  -2141.848452,  -5586.148922,   4189.972405,1594302717.855000, 347889.159983,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:56:59.724,2020-07-09 13:57:00.164,1594303020.164,      0.100000,1,2087907.317278,-6256381.716038,1318134.021907,   5813.116176,   2826.937622,   4183.080192,GPS_PROP,3,      3.224160,     -0.305839,      0.873526,      0.378702,      0.755001,      0.367159,      0.543294,     -0.577314,     -0.020689,      0.816260,6726005.236545,      0.001145,      1.247773,      0.585823,TRUE,277739707.303500,  20253.101140,      0.000000,      0.000000,     -0.931111,     -0.364736,-5781841.231870,3173638.465825,1318134.021907,  -2114.921394,  -5601.549440,   4183.080192,1594302717.855000, 347868.236545,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:03.734,2020-07-09 13:57:04.164,1594303024.164,      0.100000,1,2111140.694729,-6245006.932043,1334854.501083,   5802.100430,   2859.733656,   4176.099906,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.753569,      0.371418,      0.542386,     -0.577313,     -0.020688,      0.816261,6725984.177299,      0.001145,      1.247783,      0.588276,TRUE,277739711.304000,  20253.101432,      0.000000,      0.000000,     -0.931164,     -0.364600,-5790248.055021,3151198.831483,1334854.501083,  -2087.959015,  -5616.848617,   4176.099906,1594302717.855000, 347847.177299,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:07.774,2020-07-09 13:57:08.164,1594303028.164,      0.100000,1,2134326.864692,-6233502.513338,1351544.795337,   5790.964275,   2892.465649,   4169.032583,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.752121,      0.375669,      0.541467,     -0.577311,     -0.020687,      0.816262,6725962.985546,      0.001145,      1.247792,      0.590753,TRUE,277739715.304000,  20253.101724,      0.000000,      0.000000,     -0.931218,     -0.364464,-5798545.914961,3128701.011798,1351544.795337,  -2060.965194,  -5632.044261,   4169.032583,1594302717.855000, 347825.985546,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:11.514,2020-07-09 13:57:12.165,1594303032.166,      0.100000,1,2157471.136511,-6221865.825220,1368208.725524,   5779.705160,   2925.141096,   4161.876604,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.750658,      0.379912,      0.540537,     -0.577309,     -0.020687,      0.816264,6725941.656640,      0.001145,      1.247801,      0.593252,TRUE,277739719.304500,  20253.102015,      0.000000,      0.000000,     -0.931271,     -0.364328,-5806736.747730,3106139.789914,1368208.725524,  -2033.933689,  -5647.139870,   4161.876604,1594302717.855000, 347804.656640,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:15.854,2020-07-09 13:57:16.166,1594303036.166,      0.100000,1,2180570.123456,-6210098.541422,1384843.852890,   5768.324707,   2957.755214,   4154.632997,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.749178,      0.384147,      0.539595,     -0.577308,     -0.020686,      0.816265,6725920.193875,      0.001145,      1.247811,      0.595773,TRUE,277739723.305000,  20253.102307,      0.000000,      0.000000,     -0.931324,     -0.364192,-5814819.373173,3083518.382441,1384843.852890,  -2006.868377,  -5662.133245,   4154.632997,1594302717.855000, 347783.193875,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:19.515,2020-07-09 13:57:20.169,1594303040.169,      0.102500,1,2203634.854764,-6198194.927749,1401458.122173,   5756.817372,   2990.323578,   4147.298228,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.747682,      0.388376,      0.538642,     -0.577306,     -0.020685,      0.816266,6725898.587082,      0.001145,      1.247821,      0.598316,TRUE,277739727.307500,  20253.102599,      0.000000,      0.000000,     -0.931377,     -0.364056,-5822797.616770,3060825.844383,1401458.122173,  -1979.756209,  -5677.031508,   4147.298228,1594302717.855000, 347761.587082,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:23.745,2020-07-09 13:57:24.166,1594303044.166,      0.100000,1,2226627.431527,-6186174.687673,1418024.228979,   5745.202200,   3022.792670,   4139.884445,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.746173,      0.392593,      0.537678,     -0.577304,     -0.020684,      0.816267,6725876.872141,      0.001145,      1.247830,      0.600878,TRUE,277739731.305500,  20253.102891,      0.000000,      0.000000,     -0.931430,     -0.363921,-5830658.490949,3038099.495927,1418024.228979,  -1952.641754,  -5691.810268,   4139.884445,1594302717.855000, 347739.872141,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:27.745,2020-07-09 13:57:28.166,1594303048.166,      0.100000,1,2249587.663924,-6174017.124287,1434570.852591,   5733.459185,   3055.218705,   4132.378887,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.744646,      0.396803,      0.536702,     -0.577302,     -0.020683,      0.816268,6725855.011801,      0.001145,      1.247840,      0.603462,TRUE,277739735.306000,  20253.103182,      0.000000,      0.000000,     -0.931483,     -0.363785,-5838415.710728,3015300.001225,1434570.852591,  -1925.478067,  -5706.495188,   4132.378887,1594302717.855000, 347718.011801,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:31.535,2020-07-09 13:57:32.182,1594303052.182,      0.115000,1,2272583.641174,-6161685.197255,1451147.085913,   5721.552583,   3087.697860,   4124.758644,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.743098,      0.401021,      0.535712,     -0.577301,     -0.020682,      0.816270,6725832.940325,      0.001145,      1.247850,      0.606077,TRUE,277739739.321000,  20253.103475,      0.000000,      0.000000,     -0.931536,     -0.363648,-5846091.723096,2992359.009437,1451147.085913,  -1898.183973,  -5721.129369,   4124.758644,1594302717.855000, 347695.940325,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:35.725,2020-07-09 13:57:36.167,1594303056.167,      0.100000,1,2295363.138097,-6149315.036915,1467571.094419,   5709.613801,   3119.873880,   4117.107874,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.741547,      0.405199,      0.534717,     -0.577299,     -0.020681,      0.816271,6725810.901010,      0.001145,      1.247860,      0.608692,TRUE,277739743.306500,  20253.103766,      0.000000,      0.000000,     -0.931589,     -0.363513,-5853602.892983,2969528.671394,1467571.094419,  -1871.059272,  -5735.552730,   4117.107874,1594302717.855000, 347673.901010,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:39.514,2020-07-09 13:57:40.167,1594303060.168,      0.085000,1,2318180.278076,-6136769.487952,1484026.079071,   5697.510441,   3152.105700,   4109.341785,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.739973,      0.409385,      0.533707,     -0.577297,     -0.020680,      0.816272,6725788.649169,      0.001145,      1.247869,      0.611338,TRUE,277739747.307000,  20253.104057,      0.000000,      0.000000,     -0.931642,     -0.363377,-5861033.553905,2946554.806876,1484026.079071,  -1843.801781,  -5749.926595,   4109.341785,1594302717.855000, 347651.649169,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:43.736,2020-07-09 13:57:44.167,1594303064.168,      0.100000,1,2340945.916781,-6124096.719601,1500447.771766,   5685.289001,   3184.267406,   4101.490159,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.738385,      0.413561,      0.532687,     -0.577295,     -0.020679,      0.816274,6725766.271000,      0.001145,      1.247879,      0.614003,TRUE,277739751.307000,  20253.104349,      0.000000,      0.000000,     -0.931695,     -0.363241,-5868354.202370,2923526.530041,1500447.771766,  -1816.517451,  -5764.194423,   4101.490159,1594302717.855000, 347629.271000,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:47.735,2020-07-09 13:57:48.168,1594303068.168,      0.100000,1,2363665.267245,-6111293.829648,1516839.931858,   5672.946680,   3216.366363,   4093.551200,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.736781,      0.417729,      0.531655,     -0.577293,     -0.020678,      0.816275,6725743.761604,      0.001145,      1.247889,      0.616688,TRUE,277739755.307500,  20253.104641,      0.000000,      0.000000,     -0.931748,     -0.363105,-5875566.548408,2900438.501866,1516839.931858,  -1789.199971,  -5778.359502,   4093.551200,1594302717.855000, 347606.761604,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:57:51.735,2020-07-09 13:57:52.168,1594303072.168,      0.100000,1,2386335.003937,-6098362.662506,1533200.159683,   5660.485259,   3248.397872,   4085.526049,GPS_PROP,3,      3.224171,     -0.305850,      0.873522,      0.378701,      0.735161,      0.421889,      0.530611,     -0.577292,     -0.020677,      0.816276,6725721.124468,      0.001145,      1.247899,      0.619392,TRUE,277739759.308000,  20253.104932,      0.000000,      0.000000,     -0.931801,     -0.362969,-5882669.552228,2877294.015868,1533200.159683,  -1761.853260,  -5792.419761,   4085.526049,1594302717.855000, 347584.124468,0,0,0,0,0,0,      1.000000,      0.000000
